paper_title,author,year,journal,dataset,dataset_size,num_inputs,classes,train_size,test_size,method,situation,error,error_sd,tuning,ntree,mtry,evaluation,comparison
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,monk3,432,8,2,NA,NA,svm-radial,allround,3.6,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,promotergene,NA,NA,2,NA,NA,svm-radial,allround,17.1,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,tic-tac,958,9,2,NA,NA,svm-radial,allround,12,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,titanic,2224,11,2,NA,NA,svm-radial,allround,21.6,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,votes,435,16,2,NA,NA,svm-radial,allround,9.3,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,breast cancer,699,9,2,NA,NA,svm-radial,allround,4.3,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,ionosphere,351,34,2,NA,NA,svm-radial,allround,5.1,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,sonar,208,60,2,NA,NA,svm-radial,allround,17.5,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,musk,476,166,2,NA,NA,svm-radial,allround,10.4,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,liver,345,6,2,NA,NA,svm-radial,allround,30.9,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,pima,768,8,2,NA,NA,svm-radial,allround,30.7,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,ringnorm,3300,20,2,NA,NA,svm-radial,allround,12.4,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,spirals,300,2,2,NA,NA,svm-radial,allround,5.2,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,threenorm,3300,20,2,NA,NA,svm-radial,allround,13.3,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,twonorm,3300,20,2,NA,NA,svm-radial,allround,2.2,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,circles,NA,NA,2,NA,NA,svm-radial,allround,2.1,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,digits2-4,NA,NA,2,NA,NA,svm-radial,allround,1.3,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,digits3-8,NA,NA,2,NA,NA,svm-radial,allround,2.3,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,digits even-odd,NA,NA,2,NA,NA,svm-radial,allround,7.4,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,rs srtm,NA,NA,2,NA,NA,svm-radial,allround,2.5,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,rs aster,NA,NA,2,NA,NA,svm-radial,allround,25.5,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,quality,NA,NA,2,NA,NA,svm-radial,allround,6.2,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,tumor1,NA,NA,2,NA,NA,svm-radial,allround,11.2,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,tumor2,NA,NA,2,NA,NA,svm-radial,allround,19.1,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,bse1,NA,NA,2,NA,NA,svm-radial,allround,22.5,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,bse2,NA,NA,2,NA,NA,svm-radial,allround,27.9,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,bse3,NA,NA,2,NA,NA,svm-radial,allround,27.1,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,yeast1,NA,NA,2,NA,NA,svm-radial,allround,4.3,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,yeast2,NA,NA,2,NA,NA,svm-radial,allround,2.4,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,yeast3,NA,NA,2,NA,NA,svm-radial,allround,3,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,yeast4,NA,NA,2,NA,NA,svm-radial,allround,9.7,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,yeast5,NA,NA,2,NA,NA,svm-radial,allround,5,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,wine origin 1,NA,NA,2,NA,NA,svm-radial,allround,27.2,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,wine origin 2,NA,NA,2,NA,NA,svm-radial,allround,25.5,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,wine grape 1,NA,NA,2,NA,NA,svm-radial,allround,17.1,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,wine grape 2,NA,NA,2,NA,NA,svm-radial,allround,18,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,chess,3196,36,2,NA,NA,knn,allround,5.4,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,credit,690,15,2,NA,NA,knn,allround,32,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,heart,270,13,2,NA,NA,knn,allround,35.5,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,hepatitis,155,19,2,NA,NA,knn,allround,21.6,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,monk3,432,8,2,NA,NA,knn,allround,1.6,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,promotergene,NA,NA,2,NA,NA,knn,allround,20.3,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,tic-tac,958,9,2,NA,NA,knn,allround,16.1,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,titanic,2224,11,2,NA,NA,knn,allround,23.3,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,votes,435,16,2,NA,NA,knn,allround,12.5,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,breast cancer,699,9,2,NA,NA,knn,allround,3.4,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,ionosphere,351,34,2,NA,NA,knn,allround,14,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,sonar,208,60,2,NA,NA,knn,allround,18.2,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,musk,476,166,2,NA,NA,knn,allround,14.6,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,liver,345,6,2,NA,NA,knn,allround,32,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,pima,768,8,2,NA,NA,knn,allround,31.7,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,ringnorm,3300,20,2,NA,NA,knn,allround,17,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,spirals,300,2,2,NA,NA,knn,allround,5.1,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,threenorm,3300,20,2,NA,NA,knn,allround,14.9,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,twonorm,3300,20,2,NA,NA,knn,allround,1.9,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,circles,NA,NA,2,NA,NA,knn,allround,2.5,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,digits2-4,NA,NA,2,NA,NA,knn,allround,0.4,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,digits3-8,NA,NA,2,NA,NA,knn,allround,3.6,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,digits even-odd,NA,NA,2,NA,NA,knn,allround,7.2,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,rs srtm,NA,NA,2,NA,NA,knn,allround,3.2,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,rs aster,NA,NA,2,NA,NA,knn,allround,29.8,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,quality,NA,NA,2,NA,NA,knn,allround,6.7,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,tumor1,NA,NA,2,NA,NA,knn,allround,12,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,tumor2,NA,NA,2,NA,NA,knn,allround,19.7,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,bse1,NA,NA,2,NA,NA,knn,allround,23.1,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,bse2,NA,NA,2,NA,NA,knn,allround,42.9,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,bse3,NA,NA,2,NA,NA,knn,allround,40.5,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,yeast1,NA,NA,2,NA,NA,knn,allround,9,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,yeast2,NA,NA,2,NA,NA,knn,allround,3.2,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,yeast3,NA,NA,2,NA,NA,knn,allround,4.9,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,yeast4,NA,NA,2,NA,NA,knn,allround,11,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,yeast5,NA,NA,2,NA,NA,knn,allround,7.1,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,wine origin 1,NA,NA,2,NA,NA,knn,allround,40.7,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,wine origin 2,NA,NA,2,NA,NA,knn,allround,40.6,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,wine grape 1,NA,NA,2,NA,NA,knn,allround,40.3,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,wine grape 2,NA,NA,2,NA,NA,knn,allround,38.2,NA,3-cv grid search,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,chess,3196,36,2,NA,NA,tree-cart,allround,2.4,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,credit,690,15,2,NA,NA,tree-cart,allround,14.8,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,heart,270,13,2,NA,NA,tree-cart,allround,21.3,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,hepatitis,155,19,2,NA,NA,tree-cart,allround,20.3,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,monk3,432,8,2,NA,NA,tree-cart,allround,1.1,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,promotergene,NA,NA,2,NA,NA,tree-cart,allround,30.4,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,tic-tac,958,9,2,NA,NA,tree-cart,allround,26.5,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,titanic,2224,11,2,NA,NA,tree-cart,allround,23,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,votes,435,16,2,NA,NA,tree-cart,allround,4.4,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,breast cancer,699,9,2,NA,NA,tree-cart,allround,6.2,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,ionosphere,351,34,2,NA,NA,tree-cart,allround,10.5,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,sonar,208,60,2,NA,NA,tree-cart,allround,27.2,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,musk,476,166,2,NA,NA,tree-cart,allround,19.6,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,liver,345,6,2,NA,NA,tree-cart,allround,34.1,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,pima,768,8,2,NA,NA,tree-cart,allround,34.2,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,ringnorm,3300,20,2,NA,NA,tree-cart,allround,19.8,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,spirals,300,2,2,NA,NA,tree-cart,allround,10.3,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,threenorm,3300,20,2,NA,NA,tree-cart,allround,33.8,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,twonorm,3300,20,2,NA,NA,tree-cart,allround,21.6,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,circles,NA,NA,2,NA,NA,tree-cart,allround,5.1,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,digits2-4,NA,NA,2,NA,NA,tree-cart,allround,5,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
On oblique random forests,Menze et al.,2011,Machine Learning and Knowledge Discovery in Databases,digits3-8,NA,NA,2,NA,NA,tree-cart,allround,6,NA,10-cv,NA,NA,10 runs 10-cv,paired cox-wilcoxon
